SampleID	name1	name2	Sediment_type	Weather	Temperature	Temperature_range	Month	Season	Depth	Tide_level	Des	Type_Tide_Depth
sand14.2021.12.D.S3	sand14.2021.12.D.S3	sand14.2021.12.D.S	sandflat	Sunny_day	9	6-10	12_Dec	Winter	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand14.2021.12.D.X1	sand14.2021.12.D.X1	sand14.2021.12.D.X	sandflat	Sunny_day	9	6-10	12_Dec	Winter	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand14.2021.12.D.X2	sand14.2021.12.D.X2	sand14.2021.12.D.X	sandflat	Sunny_day	9	6-10	12_Dec	Winter	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand14.2021.12.D.X3	sand14.2021.12.D.X3	sand14.2021.12.D.X	sandflat	Sunny_day	9	6-10	12_Dec	Winter	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand14.2021.12.D.Z1	sand14.2021.12.D.Z1	sand14.2021.12.D.Z	sandflat	Sunny_day	9	6-10	12_Dec	Winter	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand14.2021.12.D.Z2	sand14.2021.12.D.Z2	sand14.2021.12.D.Z	sandflat	Sunny_day	9	6-10	12_Dec	Winter	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand14.2021.12.D.Z3	sand14.2021.12.D.Z3	sand14.2021.12.D.Z	sandflat	Sunny_day	9	6-10	12_Dec	Winter	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand14.2021.12.G.S1	sand14.2021.12.G.S1	sand14.2021.12.G.S	sandflat	Sunny_day	9	6-10	12_Dec	Winter	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand14.2021.12.G.S2	sand14.2021.12.G.S2	sand14.2021.12.G.S	sandflat	Sunny_day	9	6-10	12_Dec	Winter	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand14.2021.12.G.S3	sand14.2021.12.G.S3	sand14.2021.12.G.S	sandflat	Sunny_day	9	6-10	12_Dec	Winter	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand14.2021.12.G.X1	sand14.2021.12.G.X1	sand14.2021.12.G.X	sandflat	Sunny_day	9	6-10	12_Dec	Winter	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand14.2021.12.G.X2	sand14.2021.12.G.X2	sand14.2021.12.G.X	sandflat	Sunny_day	9	6-10	12_Dec	Winter	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand14.2021.12.G.X3	sand14.2021.12.G.X3	sand14.2021.12.G.X	sandflat	Sunny_day	9	6-10	12_Dec	Winter	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand14.2021.12.G.Z1	sand14.2021.12.G.Z1	sand14.2021.12.G.Z	sandflat	Sunny_day	9	6-10	12_Dec	Winter	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand14.2021.12.G.Z2	sand14.2021.12.G.Z2	sand14.2021.12.G.Z	sandflat	Sunny_day	9	6-10	12_Dec	Winter	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand14.2021.12.G.Z3	sand14.2021.12.G.Z3	sand14.2021.12.G.Z	sandflat	Sunny_day	9	6-10	12_Dec	Winter	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand14.2021.12.Z.S1	sand14.2021.12.Z.S1	sand14.2021.12.Z.S	sandflat	Sunny_day	9	6-10	12_Dec	Winter	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand14.2021.12.Z.S2	sand14.2021.12.Z.S2	sand14.2021.12.Z.S	sandflat	Sunny_day	9	6-10	12_Dec	Winter	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand14.2021.12.Z.S3	sand14.2021.12.Z.S3	sand14.2021.12.Z.S	sandflat	Sunny_day	9	6-10	12_Dec	Winter	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand14.2021.12.Z.X1	sand14.2021.12.Z.X1	sand14.2021.12.Z.X	sandflat	Sunny_day	9	6-10	12_Dec	Winter	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand14.2021.12.Z.X2	sand14.2021.12.Z.X2	sand14.2021.12.Z.X	sandflat	Sunny_day	9	6-10	12_Dec	Winter	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand14.2021.12.Z.X3	sand14.2021.12.Z.X3	sand14.2021.12.Z.X	sandflat	Sunny_day	9	6-10	12_Dec	Winter	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand14.2021.12.Z.Z1	sand14.2021.12.Z.Z1	sand14.2021.12.Z.Z	sandflat	Sunny_day	9	6-10	12_Dec	Winter	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand14.2021.12.Z.Z2	sand14.2021.12.Z.Z2	sand14.2021.12.Z.Z	sandflat	Sunny_day	9	6-10	12_Dec	Winter	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand14.2021.12.Z.Z3	sand14.2021.12.Z.Z3	sand14.2021.12.Z.Z	sandflat	Sunny_day	9	6-10	12_Dec	Winter	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand15.2022.01.D.S1	sand15.2022.01.D.S1	sand15.2022.01.D.S	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand15.2022.01.D.S2	sand15.2022.01.D.S2	sand15.2022.01.D.S	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand15.2022.01.D.S3	sand15.2022.01.D.S3	sand15.2022.01.D.S	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand15.2022.01.D.X1	sand15.2022.01.D.X1	sand15.2022.01.D.X	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand15.2022.01.D.X2	sand15.2022.01.D.X2	sand15.2022.01.D.X	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand15.2022.01.D.X3	sand15.2022.01.D.X3	sand15.2022.01.D.X	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand15.2022.01.D.Z1	sand15.2022.01.D.Z1	sand15.2022.01.D.Z	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand15.2022.01.D.Z2	sand15.2022.01.D.Z2	sand15.2022.01.D.Z	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand15.2022.01.D.Z3	sand15.2022.01.D.Z3	sand15.2022.01.D.Z	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand15.2022.01.G.S1	sand15.2022.01.G.S1	sand15.2022.01.G.S	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand15.2022.01.G.S2	sand15.2022.01.G.S2	sand15.2022.01.G.S	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand15.2022.01.G.S3	sand15.2022.01.G.S3	sand15.2022.01.G.S	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand15.2022.01.G.X1	sand15.2022.01.G.X1	sand15.2022.01.G.X	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand15.2022.01.G.X2	sand15.2022.01.G.X2	sand15.2022.01.G.X	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand15.2022.01.G.X3	sand15.2022.01.G.X3	sand15.2022.01.G.X	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand15.2022.01.G.Z1	sand15.2022.01.G.Z1	sand15.2022.01.G.Z	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand15.2022.01.G.Z2	sand15.2022.01.G.Z2	sand15.2022.01.G.Z	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand15.2022.01.G.Z3	sand15.2022.01.G.Z3	sand15.2022.01.G.Z	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand15.2022.01.Z.S1	sand15.2022.01.Z.S1	sand15.2022.01.Z.S	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand15.2022.01.Z.S2	sand15.2022.01.Z.S2	sand15.2022.01.Z.S	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand15.2022.01.Z.S3	sand15.2022.01.Z.S3	sand15.2022.01.Z.S	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand15.2022.01.Z.X1	sand15.2022.01.Z.X1	sand15.2022.01.Z.X	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand15.2022.01.Z.X2	sand15.2022.01.Z.X2	sand15.2022.01.Z.X	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand15.2022.01.Z.X3	sand15.2022.01.Z.X3	sand15.2022.01.Z.X	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand15.2022.01.Z.Z1	sand15.2022.01.Z.Z1	sand15.2022.01.Z.Z	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand15.2022.01.Z.Z2	sand15.2022.01.Z.Z2	sand15.2022.01.Z.Z	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand15.2022.01.Z.Z3	sand15.2022.01.Z.Z3	sand15.2022.01.Z.Z	sandflat	Cloudy_day	8	6-10	01_Jan	Winter	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand16.2022.02.D.S1	sand16.2022.02.D.S1	sand16.2022.02.D.S	sandflat	Sunny_day	12	11-15	02_Feb	Winter	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand16.2022.02.D.S2	sand16.2022.02.D.S2	sand16.2022.02.D.S	sandflat	Sunny_day	12	11-15	02_Feb	Winter	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand16.2022.02.D.S3	sand16.2022.02.D.S3	sand16.2022.02.D.S	sandflat	Sunny_day	12	11-15	02_Feb	Winter	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand16.2022.02.D.X1	sand16.2022.02.D.X1	sand16.2022.02.D.X	sandflat	Sunny_day	12	11-15	02_Feb	Winter	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand16.2022.02.D.X2	sand16.2022.02.D.X2	sand16.2022.02.D.X	sandflat	Sunny_day	12	11-15	02_Feb	Winter	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand16.2022.02.D.X3	sand16.2022.02.D.X3	sand16.2022.02.D.X	sandflat	Sunny_day	12	11-15	02_Feb	Winter	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand16.2022.02.D.Z1	sand16.2022.02.D.Z1	sand16.2022.02.D.Z	sandflat	Sunny_day	12	11-15	02_Feb	Winter	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand16.2022.02.D.Z2	sand16.2022.02.D.Z2	sand16.2022.02.D.Z	sandflat	Sunny_day	12	11-15	02_Feb	Winter	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand16.2022.02.D.Z3	sand16.2022.02.D.Z3	sand16.2022.02.D.Z	sandflat	Sunny_day	12	11-15	02_Feb	Winter	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand16.2022.02.G.S1	sand16.2022.02.G.S1	sand16.2022.02.G.S	sandflat	Sunny_day	12	11-15	02_Feb	Winter	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand16.2022.02.G.S2	sand16.2022.02.G.S2	sand16.2022.02.G.S	sandflat	Sunny_day	12	11-15	02_Feb	Winter	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand16.2022.02.G.S3	sand16.2022.02.G.S3	sand16.2022.02.G.S	sandflat	Sunny_day	12	11-15	02_Feb	Winter	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand16.2022.02.G.X1	sand16.2022.02.G.X1	sand16.2022.02.G.X	sandflat	Sunny_day	12	11-15	02_Feb	Winter	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand16.2022.02.G.X2	sand16.2022.02.G.X2	sand16.2022.02.G.X	sandflat	Sunny_day	12	11-15	02_Feb	Winter	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand16.2022.02.G.X3	sand16.2022.02.G.X3	sand16.2022.02.G.X	sandflat	Sunny_day	12	11-15	02_Feb	Winter	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand16.2022.02.G.Z1	sand16.2022.02.G.Z1	sand16.2022.02.G.Z	sandflat	Sunny_day	12	11-15	02_Feb	Winter	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand16.2022.02.G.Z2	sand16.2022.02.G.Z2	sand16.2022.02.G.Z	sandflat	Sunny_day	12	11-15	02_Feb	Winter	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand16.2022.02.G.Z3	sand16.2022.02.G.Z3	sand16.2022.02.G.Z	sandflat	Sunny_day	12	11-15	02_Feb	Winter	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand16.2022.02.Z.S1	sand16.2022.02.Z.S1	sand16.2022.02.Z.S	sandflat	Sunny_day	12	11-15	02_Feb	Winter	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand16.2022.02.Z.S2	sand16.2022.02.Z.S2	sand16.2022.02.Z.S	sandflat	Sunny_day	12	11-15	02_Feb	Winter	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand16.2022.02.Z.S3	sand16.2022.02.Z.S3	sand16.2022.02.Z.S	sandflat	Sunny_day	12	11-15	02_Feb	Winter	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand16.2022.02.Z.X1	sand16.2022.02.Z.X1	sand16.2022.02.Z.X	sandflat	Sunny_day	12	11-15	02_Feb	Winter	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand16.2022.02.Z.X2	sand16.2022.02.Z.X2	sand16.2022.02.Z.X	sandflat	Sunny_day	12	11-15	02_Feb	Winter	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand16.2022.02.Z.X3	sand16.2022.02.Z.X3	sand16.2022.02.Z.X	sandflat	Sunny_day	12	11-15	02_Feb	Winter	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand16.2022.02.Z.Z1	sand16.2022.02.Z.Z1	sand16.2022.02.Z.Z	sandflat	Sunny_day	12	11-15	02_Feb	Winter	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand16.2022.02.Z.Z2	sand16.2022.02.Z.Z2	sand16.2022.02.Z.Z	sandflat	Sunny_day	12	11-15	02_Feb	Winter	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand16.2022.02.Z.Z3	sand16.2022.02.Z.Z3	sand16.2022.02.Z.Z	sandflat	Sunny_day	12	11-15	02_Feb	Winter	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand17.2022.03.D.S1	sand17.2022.03.D.S1	sand17.2022.03.D.S	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand17.2022.03.D.S2	sand17.2022.03.D.S2	sand17.2022.03.D.S	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand17.2022.03.D.S3	sand17.2022.03.D.S3	sand17.2022.03.D.S	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand17.2022.03.D.X1	sand17.2022.03.D.X1	sand17.2022.03.D.X	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand17.2022.03.D.X2	sand17.2022.03.D.X2	sand17.2022.03.D.X	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand17.2022.03.D.X3	sand17.2022.03.D.X3	sand17.2022.03.D.X	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand17.2022.03.D.Z1	sand17.2022.03.D.Z1	sand17.2022.03.D.Z	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand17.2022.03.D.Z2	sand17.2022.03.D.Z2	sand17.2022.03.D.Z	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand17.2022.03.D.Z3	sand17.2022.03.D.Z3	sand17.2022.03.D.Z	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand17.2022.03.G.S1	sand17.2022.03.G.S1	sand17.2022.03.G.S	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand17.2022.03.G.S2	sand17.2022.03.G.S2	sand17.2022.03.G.S	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand17.2022.03.G.S3	sand17.2022.03.G.S3	sand17.2022.03.G.S	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand17.2022.03.G.X1	sand17.2022.03.G.X1	sand17.2022.03.G.X	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand17.2022.03.G.X2	sand17.2022.03.G.X2	sand17.2022.03.G.X	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand17.2022.03.G.X3	sand17.2022.03.G.X3	sand17.2022.03.G.X	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand17.2022.03.G.Z1	sand17.2022.03.G.Z1	sand17.2022.03.G.Z	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand17.2022.03.G.Z2	sand17.2022.03.G.Z2	sand17.2022.03.G.Z	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand17.2022.03.G.Z3	sand17.2022.03.G.Z3	sand17.2022.03.G.Z	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand17.2022.03.Z.S1	sand17.2022.03.Z.S1	sand17.2022.03.Z.S	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand17.2022.03.Z.S2	sand17.2022.03.Z.S2	sand17.2022.03.Z.S	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand17.2022.03.Z.S3	sand17.2022.03.Z.S3	sand17.2022.03.Z.S	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand17.2022.03.Z.X1	sand17.2022.03.Z.X1	sand17.2022.03.Z.X	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand17.2022.03.Z.X2	sand17.2022.03.Z.X2	sand17.2022.03.Z.X	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand17.2022.03.Z.X3	sand17.2022.03.Z.X3	sand17.2022.03.Z.X	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand17.2022.03.Z.Z1	sand17.2022.03.Z.Z1	sand17.2022.03.Z.Z	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand17.2022.03.Z.Z2	sand17.2022.03.Z.Z2	sand17.2022.03.Z.Z	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand17.2022.03.Z.Z3	sand17.2022.03.Z.Z3	sand17.2022.03.Z.Z	sandflat	Cloudy_day	12	11-15	03_Mar	Spring	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand18.2022.04.D.S1	sand18.2022.04.D.S1	sand18.2022.04.D.S	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand18.2022.04.D.S2	sand18.2022.04.D.S2	sand18.2022.04.D.S	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand18.2022.04.D.S3	sand18.2022.04.D.S3	sand18.2022.04.D.S	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand18.2022.04.D.X1	sand18.2022.04.D.X1	sand18.2022.04.D.X	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand18.2022.04.D.X2	sand18.2022.04.D.X2	sand18.2022.04.D.X	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand18.2022.04.D.X3	sand18.2022.04.D.X3	sand18.2022.04.D.X	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand18.2022.04.D.Z1	sand18.2022.04.D.Z1	sand18.2022.04.D.Z	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand18.2022.04.D.Z2	sand18.2022.04.D.Z2	sand18.2022.04.D.Z	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand18.2022.04.D.Z3	sand18.2022.04.D.Z3	sand18.2022.04.D.Z	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	5_15cm	Low_tide_level	16s	sand_Low_5_15cm
sand18.2022.04.G.S1	sand18.2022.04.G.S1	sand18.2022.04.G.S	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand18.2022.04.G.S2	sand18.2022.04.G.S2	sand18.2022.04.G.S	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand18.2022.04.G.S3	sand18.2022.04.G.S3	sand18.2022.04.G.S	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand18.2022.04.G.X1	sand18.2022.04.G.X1	sand18.2022.04.G.X	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand18.2022.04.G.X2	sand18.2022.04.G.X2	sand18.2022.04.G.X	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand18.2022.04.G.X3	sand18.2022.04.G.X3	sand18.2022.04.G.X	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand18.2022.04.G.Z1	sand18.2022.04.G.Z1	sand18.2022.04.G.Z	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand18.2022.04.G.Z2	sand18.2022.04.G.Z2	sand18.2022.04.G.Z	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand18.2022.04.G.Z3	sand18.2022.04.G.Z3	sand18.2022.04.G.Z	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand18.2022.04.Z.S1	sand18.2022.04.Z.S1	sand18.2022.04.Z.S	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand18.2022.04.Z.S2	sand18.2022.04.Z.S2	sand18.2022.04.Z.S	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand18.2022.04.Z.S3	sand18.2022.04.Z.S3	sand18.2022.04.Z.S	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand18.2022.04.Z.X1	sand18.2022.04.Z.X1	sand18.2022.04.Z.X	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand18.2022.04.Z.X2	sand18.2022.04.Z.X2	sand18.2022.04.Z.X	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand18.2022.04.Z.X3	sand18.2022.04.Z.X3	sand18.2022.04.Z.X	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand18.2022.04.Z.Z1	sand18.2022.04.Z.Z1	sand18.2022.04.Z.Z	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand18.2022.04.Z.Z2	sand18.2022.04.Z.Z2	sand18.2022.04.Z.Z	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand18.2022.04.Z.Z3	sand18.2022.04.Z.Z3	sand18.2022.04.Z.Z	sandflat	Cloudy_day	19	16-20	04_Apr	Spring	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand19.2022.05.D.S1	sand19.2022.05.D.S1	sand19.2022.05.D.S	sandflat	Rainy_day	19	16-20	05_May	Spring	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand19.2022.05.D.S2	sand19.2022.05.D.S2	sand19.2022.05.D.S	sandflat	Rainy_day	19	16-20	05_May	Spring	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand19.2022.05.D.S3	sand19.2022.05.D.S3	sand19.2022.05.D.S	sandflat	Rainy_day	19	16-20	05_May	Spring	1_5cm	Low_tide_level	16s	sand_Low_1_5cm
sand19.2022.05.D.X1	sand19.2022.05.D.X1	sand19.2022.05.D.X	sandflat	Rainy_day	19	16-20	05_May	Spring	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand19.2022.05.D.X2	sand19.2022.05.D.X2	sand19.2022.05.D.X	sandflat	Rainy_day	19	16-20	05_May	Spring	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
sand19.2022.05.D.X3	sand19.2022.05.D.X3	sand19.2022.05.D.X	sandflat	Rainy_day	19	16-20	05_May	Spring	15_25cm	Low_tide_level	16s	sand_Low_15_25cm
